Revision, Part, Chapter, Section
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.4.3 Conduit Establishment Algorithm'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5 Management Messages'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.1 Session Management Message Types'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.1.1 REQUEST'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.1.2 ADVERTISE'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.1.3 OPEN'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.1.4 ACCEPT'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.1.5 REFUSE'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.1.6 FLOW-CONTROL'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.1.7 DATA'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.1.8 CLOSE'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.1.9 STATUS'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.2 Message Header Fields'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.2.1 Command Header Field: &lt;CMD&gt;&lt;VER&gt;'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.2.2 SourceID and DestID'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.2.3 Protocol Identifier: &lt;ProtoID&gt;'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.2.4 Class of Service: &lt;COS&gt;'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.2.5 Stream Identifier: &lt;StreamID&gt;'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.3 Session Management Protocol Attributes'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.3.1 VENDOR Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.3.2 DATA_OFFSET_VENDOR Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.3.3 DATA_OFFSET Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.3.4 REQUEST_RETRY_PERIOD Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.3.5 REQUEST_TIMEOUT_PERIOD Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.3.6 FLOW_CONTROL_XON_TIMEOUT_PERIOD Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.3.7 OPEN_MESSAGE_NUMBER Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.3.8 CONDUIT_STREAM Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.3.9 DATA_HEADER_FORMAT Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.3.10 CONVEYANCE Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.5.3.11 Other Attributes'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.6 Message Sequence Examples'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.6.1 Stream Initiation'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.6.2 Refusal to Initiate a Stream'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.6.3 Stream Shutdown'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.6.4 Uses of the STATUS command'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.6.5 Use of the FLOW_CONTROL Command'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.7 Session Management Error Conditions and Recovery'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.7.1 Message Loss'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.7.2 Session Management Protocol Congestion Management'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.7.3 Session Management Protocol Non-Compliance'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.8 Rules for Session Management'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.8.1 Optional Features'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.8.2 Attribute Related Rules'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.8.3 Rules Related to Virtual Stream Status'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.8.4 Rules Related to Vendor-Specific Commands'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.8.5 Rules Related to Reserved Fields'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.9 Notes on Optional Features and Inter-Operability'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.9.1 Optional Attributes'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 3 Session Management Operation', '3.9.2 REQUEST and ADVERTISE'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.2 Control Message Formats'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.2.1 REQUEST'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.2.2 ADVERTISE'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.2.3 OPEN'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.2.4 ACCEPT'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.2.5 REFUSE'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.2.6 FLOW_CONTROL'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.2.7 CLOSE'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.2.8 STATUS'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.2.9 User Defined'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.3 Data Formats'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.3.1 DATA Message Format, MAILBOX'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.3.2 DATA1 Message Format, Large PDU'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.3.3 DATA2 Message Format'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.3.4 DATA3 Zero-length DATA header'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 4 Message Format Descriptions', '4.3.5 Data Streaming'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 5 Registers', '5.1 Introduction'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 5 Registers', '5.2 Session Management Protocol Extended Features Register Block'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 5 Registers', '5.2.1 Session Management Protocol Register Block Header (Block Offset 0x0)'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 5 Registers', '5.2.2 Session Management Protocol Register Write Enable CSR (Block Offset 0x4)'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 5 Registers', '5.2.3 Session Management Advertisement CSR (Block Offset 0x8)'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 5 Registers', '5.2.4 Session Management Attribute Range CSR (Block Offset 0xC)'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 5 Registers', '5.2.5 Session Management Protocol Attributes 0-508 CSRs (Block Offset 0x10-0x7F8)'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 5 Registers', '5.3 Component Tag CSR Session Management Protocol Advertisement'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 6 Vendor-Defined Protocols', '6.1 ProtoID'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 6 Vendor-Defined Protocols', '6.2 Attributes'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 6 Vendor-Defined Protocols', '6.2.1 VENDOR attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 6 Vendor-Defined Protocols', '6.2.2 PROTOCOL_NAME attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 6 Vendor-Defined Protocols', '6.2.3 Other attributes'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 6 Vendor-Defined Protocols', '6.3 Other Requirements for Vendor-Defined Protocols'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 7 Ethernet Encapsulation', '7.1 ProtoID'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 7 Ethernet Encapsulation', '7.2 Attributes'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 7 Ethernet Encapsulation', '7.2.1 MTU Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 7 Ethernet Encapsulation', '7.2.2 CONVEYANCE Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 7 Ethernet Encapsulation', '7.2.3 MAC_ADDRESS Attribute'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 7 Ethernet Encapsulation', '7.3 Other Requirements of Ethernet Encapsulation'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 7 Ethernet Encapsulation', '7.3.1 Dropped Messages'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 7 Ethernet Encapsulation', '7.3.2 Broadcast'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 7 Ethernet Encapsulation', '7.3.2.1 Broadcast With Multicast Extensions'
'4.0', 'RapidIO Interconnect Specification Annex 2: Session ManagementProtocol Specification', 'Chapter 7 Ethernet Encapsulation', '7.3.2.2 Broadcast Without Multicast Extensions'
